1.827000, 0.172000, 0.001000
4.692000, 0.302000, 0.006000
1.960000, 0.038000, 0.002000
1.941000, 0.057000, 0.002000
1.914000, 0.084000, 0.002000
6.470000, 0.521000, 0.009000
4.784000, 0.209000, 0.007000
2.868000, 0.127000, 0.005000
0.982000, 0.018000, 0.000000
0.979000, 0.020000, 0.001000
1.954000, 0.043000, 0.003000
2.875000, 0.121000, 0.004000
4.853000, 0.141000, 0.006000
0.000000, 0.000000, 0.000000
0.979000, 0.020000, 0.001000
1.934000, 0.065000, 0.001000
0.930000, 0.070000, 0.000000
0.977000, 0.022000, 0.001000
1.943000, 0.055000, 0.002000
0.961000, 0.039000, 0.000000
2.879000, 0.118000, 0.003000
2.855000, 0.142000, 0.003000
1.888000, 0.112000, 0.000000
0.970000, 0.028000, 0.002000
0.000000, 0.000000, 0.000000
0.963000, 0.037000, 0.000000
1.921000, 0.079000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
1.909000, 0.086000, 0.005000
0.970000, 0.029000, 0.001000
3.800000, 0.197000, 0.003000
1.948000, 0.052000, 0.000000
0.000000, 0.000000, 0.000000
3.838000, 0.159000, 0.003000
2.931000, 0.067000, 0.002000
0.000000, 0.000000, 0.000000
0.964000, 0.033000, 0.003000
3.908000, 0.088000, 0.004000
1.894000, 0.106000, 0.000000
1.939000, 0.060000, 0.001000
1.905000, 0.090000, 0.005000
2.727000, 0.262000, 0.011000
1.725000, 0.267000, 0.008000
0.000000, 0.000000, 0.000000
3.862000, 0.130000, 0.008000
0.972000, 0.026000, 0.002000
0.897000, 0.101000, 0.002000
0.958000, 0.039000, 0.003000
2.807000, 0.188000, 0.005000
3.579000, 0.406000, 0.015000
0.946000, 0.051000, 0.003000
1.863000, 0.135000, 0.002000
1.912000, 0.083000, 0.005000
0.976000, 0.021000, 0.003000
0.983000, 0.015000, 0.002000
3.688000, 0.298000, 0.014000
2.823000, 0.172000, 0.005000
1.825000, 0.169000, 0.006000
1.859000, 0.138000, 0.003000
1.892000, 0.104000, 0.004000
3.638000, 0.353000, 0.009000
1.913000, 0.081000, 0.006000
0.933000, 0.065000, 0.002000
2.737000, 0.258000, 0.005000
3.846000, 0.149000, 0.005000
4.545000, 0.448000, 0.007000
0.000000, 0.000000, 0.000000
3.615000, 0.374000, 0.011000
1.879000, 0.116000, 0.005000
1.953000, 0.043000, 0.004000
0.967000, 0.031000, 0.002000
1.695000, 0.292000, 0.013000
0.943000, 0.055000, 0.002000
0.977000, 0.021000, 0.002000
1.787000, 0.207000, 0.006000
1.900000, 0.092000, 0.008000
1.730000, 0.255000, 0.015000
1.834000, 0.157000, 0.009000
0.900000, 0.097000, 0.003000
2.913000, 0.081000, 0.006000
2.831000, 0.161000, 0.008000
1.879000, 0.115000, 0.006000
0.902000, 0.096000, 0.002000
2.823000, 0.170000, 0.007000
3.652000, 0.335000, 0.013000
0.954000, 0.044000, 0.002000
3.592000, 0.387000, 0.021000
1.930000, 0.067000, 0.003000
0.937000, 0.057000, 0.006000
0.000000, 0.000000, 0.000000
1.924000, 0.075000, 0.001000
4.742000, 0.249000, 0.009000
0.970000, 0.029000, 0.001000
1.874000, 0.122000, 0.004000
2.821000, 0.175000, 0.004000
1.913000, 0.084000, 0.003000
0.934000, 0.063000, 0.003000
2.819000, 0.173000, 0.008000
1.854000, 0.143000, 0.003000
0.928000, 0.069000, 0.003000
0.910000, 0.088000, 0.002000
0.000000, 0.000000, 0.000000
0.961000, 0.038000, 0.001000
0.000000, 0.000000, 0.000000
3.748000, 0.239000, 0.013000
1.823000, 0.171000, 0.006000
0.935000, 0.063000, 0.002000
0.924000, 0.073000, 0.003000
0.982000, 0.016000, 0.002000
0.000000, 0.000000, 0.000000
1.833000, 0.161000, 0.006000
1.934000, 0.060000, 0.006000
0.000000, 0.000000, 0.000000
0.971000, 0.029000, 0.000000
2.889000, 0.106000, 0.005000
2.744000, 0.249000, 0.007000
1.889000, 0.107000, 0.004000
1.925000, 0.073000, 0.002000
3.760000, 0.233000, 0.007000
2.903000, 0.087000, 0.010000
2.771000, 0.220000, 0.009000
2.657000, 0.333000, 0.010000
1.743000, 0.250000, 0.007000
1.842000, 0.150000, 0.008000
0.973000, 0.025000, 0.002000
3.862000, 0.129000, 0.009000
0.957000, 0.040000, 0.003000
0.000000, 0.000000, 0.000000
2.797000, 0.194000, 0.009000
0.000000, 0.000000, 0.000000
0.936000, 0.061000, 0.003000
0.000000, 0.000000, 0.000000
2.610000, 0.379000, 0.011000
1.848000, 0.143000, 0.009000
2.815000, 0.176000, 0.009000
0.965000, 0.031000, 0.004000
0.962000, 0.036000, 0.002000
1.918000, 0.075000, 0.007000
5.597000, 0.388000, 0.015000
0.961000, 0.038000, 0.001000
1.900000, 0.091000, 0.009000
3.652000, 0.334000, 0.014000
1.677000, 0.314000, 0.009000
0.921000, 0.074000, 0.005000
0.000000, 0.000000, 0.000000
0.955000, 0.041000, 0.004000
5.361000, 0.610000, 0.029000
0.923000, 0.071000, 0.006000
1.785000, 0.207000, 0.008000
1.823000, 0.173000, 0.004000
0.000000, 0.000000, 0.000000
1.813000, 0.170000, 0.017000
3.566000, 0.413000, 0.021000
1.914000, 0.079000, 0.007000
1.741000, 0.243000, 0.016000
0.934000, 0.062000, 0.004000
4.393000, 0.589000, 0.018000
2.565000, 0.413000, 0.022000
0.000000, 0.000000, 0.000000
3.783000, 0.196000, 0.021000
1.761000, 0.233000, 0.006000
3.727000, 0.257000, 0.016000
0.982000, 0.016000, 0.002000
3.283000, 0.679000, 0.038000
1.872000, 0.119000, 0.009000
1.609000, 0.366000, 0.025000
1.922000, 0.072000, 0.006000
3.278000, 0.678000, 0.044000
0.000000, 0.000000, 0.000000
0.813000, 0.181000, 0.006000
0.838000, 0.153000, 0.009000
2.572000, 0.409000, 0.019000
1.750000, 0.236000, 0.014000
4.339000, 0.629000, 0.032000
1.812000, 0.180000, 0.008000
0.956000, 0.038000, 0.006000
2.495000, 0.488000, 0.017000
0.924000, 0.072000, 0.004000
0.000000, 0.000000, 0.000000
0.957000, 0.040000, 0.003000
2.792000, 0.196000, 0.012000
2.576000, 0.408000, 0.016000
2.669000, 0.317000, 0.014000
4.165000, 0.792000, 0.043000
0.956000, 0.039000, 0.005000
0.000000, 0.000000, 0.000000
4.450000, 0.530000, 0.020000
0.942000, 0.052000, 0.006000
2.628000, 0.348000, 0.024000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.798000, 0.193000, 0.009000
1.875000, 0.123000, 0.002000
0.807000, 0.188000, 0.005000
1.791000, 0.196000, 0.013000
1.883000, 0.111000, 0.006000
1.864000, 0.134000, 0.002000
0.970000, 0.028000, 0.002000
1.871000, 0.120000, 0.009000
1.771000, 0.216000, 0.013000
0.894000, 0.098000, 0.008000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.798000, 0.196000, 0.006000
2.607000, 0.372000, 0.021000
2.584000, 0.401000, 0.015000
3.362000, 0.605000, 0.033000
1.842000, 0.148000, 0.010000
0.961000, 0.038000, 0.001000
1.713000, 0.273000, 0.014000
1.814000, 0.176000, 0.010000
0.976000, 0.018000, 0.006000
1.840000, 0.151000, 0.009000
3.532000, 0.453000, 0.015000
0.977000, 0.021000, 0.002000
1.925000, 0.068000, 0.007000
1.840000, 0.150000, 0.010000
0.977000, 0.021000, 0.002000
2.842000, 0.145000, 0.013000
5.213000, 0.752000, 0.035000
3.362000, 0.616000, 0.022000
0.810000, 0.184000, 0.006000
0.910000, 0.082000, 0.008000
0.000000, 0.000000, 0.000000
1.908000, 0.082000, 0.010000
0.918000, 0.077000, 0.005000
1.749000, 0.243000, 0.008000
2.590000, 0.387000, 0.023000
0.000000, 0.000000, 0.000000
2.781000, 0.210000, 0.009000
3.720000, 0.261000, 0.019000
2.505000, 0.475000, 0.020000
0.000000, 0.000000, 0.000000
3.634000, 0.346000, 0.020000
0.000000, 0.000000, 0.000000
0.919000, 0.075000, 0.006000
0.953000, 0.043000, 0.004000
2.643000, 0.344000, 0.013000
1.901000, 0.093000, 0.006000
2.660000, 0.315000, 0.025000
1.771000, 0.206000, 0.023000
1.725000, 0.253000, 0.022000
0.918000, 0.076000, 0.006000
2.760000, 0.221000, 0.019000
1.647000, 0.336000, 0.017000
2.493000, 0.481000, 0.026000
3.567000, 0.408000, 0.025000
1.790000, 0.191000, 0.019000
4.552000, 1.376000, 0.072000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.918000, 0.080000, 0.002000
0.000000, 0.000000, 0.000000
2.278000, 0.691000, 0.031000
2.446000, 0.505000, 0.049000
1.641000, 0.338000, 0.021000
0.000000, 0.000000, 0.000000
0.849000, 0.147000, 0.004000
0.921000, 0.074000, 0.005000
1.593000, 0.375000, 0.032000
0.849000, 0.140000, 0.011000
0.852000, 0.142000, 0.006000
0.810000, 0.179000, 0.011000
0.829000, 0.157000, 0.014000
0.788000, 0.190000, 0.022000
0.000000, 0.000000, 0.000000
2.304000, 0.656000, 0.040000
0.000000, 0.000000, 0.000000
0.844000, 0.148000, 0.008000
2.491000, 0.478000, 0.031000
4.627000, 1.278000, 0.095000
0.813000, 0.170000, 0.017000
1.747000, 0.234000, 0.019000
0.000000, 0.000000, 0.000000
0.921000, 0.074000, 0.005000
0.746000, 0.243000, 0.011000
0.000000, 0.000000, 0.000000
0.823000, 0.164000, 0.013000
1.735000, 0.253000, 0.012000
1.889000, 0.100000, 0.011000
8.063000, 1.810000, 0.127000
1.900000, 0.086000, 0.014000
0.900000, 0.095000, 0.005000
0.000000, 0.000000, 0.000000
4.263000, 0.701000, 0.036000
0.866000, 0.120000, 0.014000
0.943000, 0.053000, 0.004000
3.461000, 0.497000, 0.042000
3.073000, 0.882000, 0.045000
0.000000, 0.000000, 0.000000
0.887000, 0.113000, 0.000000
0.000000, 0.000000, 0.000000
2.413000, 0.556000, 0.031000
3.297000, 0.663000, 0.040000
0.000000, 0.000000, 0.000000
0.863000, 0.121000, 0.016000
2.595000, 0.376000, 0.029000
2.461000, 0.513000, 0.026000
1.715000, 0.261000, 0.024000
0.851000, 0.145000, 0.004000
0.000000, 0.000000, 0.000000
2.635000, 0.344000, 0.021000
0.000000, 0.000000, 0.000000
4.646000, 1.288000, 0.066000
3.885000, 1.060000, 0.055000
2.827000, 0.158000, 0.015000
3.960000, 0.977000, 0.063000
1.594000, 0.376000, 0.030000
2.672000, 0.290000, 0.038000
1.731000, 0.259000, 0.010000
1.693000, 0.290000, 0.017000
0.000000, 0.000000, 0.000000
0.870000, 0.123000, 0.007000
3.576000, 0.400000, 0.024000
2.520000, 0.457000, 0.023000
0.956000, 0.038000, 0.006000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
5.388000, 0.569000, 0.043000
2.452000, 0.516000, 0.032000
0.766000, 0.222000, 0.012000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.947000, 0.046000, 0.007000
2.736000, 0.249000, 0.015000
1.843000, 0.144000, 0.013000
0.957000, 0.036000, 0.007000
2.351000, 0.629000, 0.020000
2.651000, 0.322000, 0.027000
2.435000, 0.525000, 0.040000
0.000000, 0.000000, 0.000000
3.129000, 0.823000, 0.048000
2.817000, 1.123000, 0.060000
1.420000, 0.560000, 0.020000
1.939000, 0.048000, 0.013000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
3.229000, 0.717000, 0.054000
2.729000, 0.256000, 0.015000
0.000000, 0.000000, 0.000000
3.203000, 0.719000, 0.078000
3.702000, 1.204000, 0.094000
0.000000, 0.000000, 0.000000
0.866000, 0.128000, 0.006000
0.000000, 0.000000, 0.000000
0.957000, 0.036000, 0.007000
1.776000, 0.198000, 0.026000
2.470000, 0.493000, 0.037000
2.525000, 1.391000, 0.084000
0.000000, 0.000000, 0.000000
2.418000, 1.504000, 0.078000
1.529000, 0.426000, 0.045000
0.974000, 0.016000, 0.010000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
1.690000, 0.282000, 0.028000
4.100000, 1.780000, 0.120000
0.815000, 0.169000, 0.016000
3.512000, 0.435000, 0.053000
0.821000, 0.156000, 0.023000
1.793000, 0.198000, 0.009000
2.495000, 0.487000, 0.018000
0.726000, 0.249000, 0.025000
0.915000, 0.077000, 0.008000
3.832000, 1.040000, 0.128000
0.000000, 0.000000, 0.000000
1.146000, 0.815000, 0.039000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
2.417000, 0.559000, 0.024000
2.078000, 0.852000, 0.070000
1.497000, 0.448000, 0.055000
2.554000, 0.390000, 0.056000
0.900000, 0.087000, 0.013000
1.654000, 0.324000, 0.022000
1.176000, 0.773000, 0.051000
0.771000, 0.216000, 0.013000
1.671000, 0.309000, 0.020000
0.000000, 0.000000, 0.000000
2.556000, 0.406000, 0.038000
2.112000, 0.798000, 0.090000
0.752000, 0.227000, 0.021000
1.861000, 1.054000, 0.085000
1.542000, 0.416000, 0.042000
1.642000, 0.327000, 0.031000
5.470000, 1.387000, 0.143000
0.000000, 0.000000, 0.000000
2.277000, 0.673000, 0.050000
1.229000, 0.732000, 0.039000
0.000000, 0.000000, 0.000000
3.254000, 0.678000, 0.068000
3.356000, 0.591000, 0.053000
2.513000, 0.452000, 0.035000
0.000000, 0.000000, 0.000000
0.921000, 0.071000, 0.008000
0.000000, 0.000000, 0.000000
1.572000, 0.367000, 0.061000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.885000, 0.098000, 0.017000
0.000000, 0.000000, 0.000000
0.849000, 0.136000, 0.015000
0.000000, 0.000000, 0.000000
1.189000, 0.749000, 0.062000
2.271000, 0.651000, 0.078000
1.598000, 0.368000, 0.034000
0.697000, 0.278000, 0.025000
0.844000, 0.142000, 0.014000
0.836000, 0.145000, 0.019000
3.890000, 1.000000, 0.110000
2.571000, 0.389000, 0.040000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
2.462000, 0.493000, 0.045000
3.003000, 0.938000, 0.059000
0.792000, 0.178000, 0.030000
3.290000, 0.651000, 0.059000
3.382000, 0.579000, 0.039000
1.686000, 0.279000, 0.035000
3.197000, 0.719000, 0.084000
0.593000, 0.388000, 0.019000
3.915000, 1.971000, 0.114000
1.651000, 0.311000, 0.038000
0.000000, 0.000000, 0.000000
0.821000, 0.167000, 0.012000
0.921000, 0.074000, 0.005000
3.602000, 0.352000, 0.046000
1.423000, 0.548000, 0.029000
0.851000, 0.137000, 0.012000
2.363000, 0.589000, 0.048000
5.964000, 0.955000, 0.081000
1.648000, 0.313000, 0.039000
1.909000, 1.021000, 0.070000
2.677000, 1.259000, 0.064000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.771000, 0.214000, 0.015000
3.454000, 0.496000, 0.050000
1.681000, 0.303000, 0.016000
1.489000, 0.486000, 0.025000
0.735000, 0.246000, 0.019000
1.354000, 0.600000, 0.046000
1.639000, 0.321000, 0.040000
1.581000, 0.378000, 0.041000
0.795000, 0.178000, 0.027000
0.858000, 0.120000, 0.022000
1.400000, 0.568000, 0.032000
3.334000, 0.577000, 0.089000
2.258000, 1.576000, 0.166000
0.726000, 0.234000, 0.040000
0.000000, 0.000000, 0.000000
0.772000, 0.220000, 0.008000
0.000000, 0.000000, 0.000000
3.296000, 1.500000, 0.204000
0.700000, 0.269000, 0.031000
1.940000, 1.912000, 0.148000
1.063000, 0.860000, 0.077000
0.791000, 0.196000, 0.013000
1.588000, 0.371000, 0.041000
0.662000, 0.300000, 0.038000
1.565000, 0.396000, 0.039000
2.022000, 0.895000, 0.083000
1.811000, 1.076000, 0.113000
0.774000, 0.203000, 0.023000
1.413000, 0.524000, 0.063000
0.754000, 0.234000, 0.012000
1.783000, 1.100000, 0.117000
0.000000, 0.000000, 0.000000
0.744000, 0.212000, 0.044000
1.602000, 0.374000, 0.024000
1.117000, 0.832000, 0.051000
2.948000, 0.945000, 0.107000
1.906000, 0.992000, 0.102000
1.036000, 0.898000, 0.066000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.531000, 0.437000, 0.032000
0.821000, 0.147000, 0.032000
0.736000, 0.232000, 0.032000
0.844000, 0.150000, 0.006000
1.800000, 1.130000, 0.070000
1.465000, 0.515000, 0.020000
1.668000, 1.227000, 0.105000
1.636000, 0.312000, 0.052000
3.044000, 0.860000, 0.096000
0.728000, 0.246000, 0.026000
1.535000, 0.423000, 0.042000
0.681000, 0.279000, 0.040000
2.728000, 2.153000, 0.119000
0.610000, 0.348000, 0.042000
0.957000, 0.035000, 0.008000
6.021000, 1.820000, 0.159000
2.062000, 0.851000, 0.087000
1.418000, 0.518000, 0.064000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
1.297000, 0.666000, 0.037000
1.377000, 0.558000, 0.065000
1.513000, 0.431000, 0.056000
1.090000, 0.852000, 0.058000
0.000000, 0.000000, 0.000000
1.625000, 0.351000, 0.024000
0.719000, 0.254000, 0.027000
2.280000, 1.557000, 0.163000
0.586000, 0.377000, 0.037000
2.810000, 1.130000, 0.060000
0.000000, 0.000000, 0.000000
2.337000, 0.628000, 0.035000
1.727000, 0.253000, 0.020000
0.840000, 0.135000, 0.025000
0.629000, 0.338000, 0.033000
0.000000, 0.000000, 0.000000
1.468000, 0.492000, 0.040000
3.164000, 0.765000, 0.071000
1.346000, 0.617000, 0.037000
1.665000, 0.291000, 0.044000
0.773000, 0.205000, 0.022000
1.490000, 0.459000, 0.051000
3.081000, 0.838000, 0.081000
1.815000, 1.118000, 0.067000
1.611000, 1.254000, 0.135000
1.804000, 1.096000, 0.100000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
3.019000, 0.904000, 0.077000
0.835000, 0.151000, 0.014000
1.573000, 0.372000, 0.055000
1.552000, 1.342000, 0.106000
0.744000, 0.209000, 0.047000
1.402000, 0.555000, 0.043000
0.000000, 0.000000, 0.000000
4.688000, 2.073000, 0.239000
0.384000, 0.591000, 0.025000
3.993000, 1.854000, 0.153000
2.611000, 0.354000, 0.035000
2.431000, 0.513000, 0.056000
0.000000, 0.000000, 0.000000
2.170000, 0.761000, 0.069000
0.849000, 0.130000, 0.021000
0.667000, 0.313000, 0.020000
1.867000, 1.012000, 0.121000
2.701000, 1.123000, 0.176000
1.626000, 0.327000, 0.047000
1.526000, 0.418000, 0.056000
0.000000, 0.000000, 0.000000
0.695000, 0.252000, 0.053000
1.671000, 1.213000, 0.116000
0.774000, 0.195000, 0.031000
1.065000, 0.841000, 0.094000
0.000000, 0.000000, 0.000000
0.550000, 0.419000, 0.031000
1.540000, 0.382000, 0.078000
0.726000, 0.223000, 0.051000
1.739000, 1.160000, 0.101000
0.528000, 0.424000, 0.048000
1.559000, 1.302000, 0.139000
1.047000, 0.873000, 0.080000
2.285000, 0.670000, 0.045000
0.745000, 0.232000, 0.023000
0.602000, 0.355000, 0.043000
0.629000, 0.327000, 0.044000
2.873000, 0.978000, 0.149000
1.992000, 1.803000, 0.205000
3.216000, 0.670000, 0.114000
1.327000, 0.591000, 0.082000
1.440000, 0.518000, 0.042000
0.536000, 0.408000, 0.056000
0.000000, 0.000000, 0.000000
1.414000, 0.538000, 0.048000
1.451000, 0.498000, 0.051000
1.923000, 1.874000, 0.203000
0.661000, 0.299000, 0.040000
1.164000, 0.776000, 0.060000
1.407000, 0.511000, 0.082000
0.000000, 0.000000, 0.000000
0.947000, 0.944000, 0.109000
0.383000, 0.555000, 0.062000
1.190000, 0.737000, 0.073000
2.968000, 0.933000, 0.099000
1.525000, 0.430000, 0.045000
1.003000, 0.902000, 0.095000
1.442000, 0.496000, 0.062000
1.943000, 1.844000, 0.213000
1.850000, 1.055000, 0.095000
2.302000, 0.603000, 0.095000
1.165000, 0.734000, 0.101000
0.756000, 0.221000, 0.023000
3.076000, 1.724000, 0.200000
0.610000, 0.339000, 0.051000
1.464000, 1.390000, 0.146000
1.157000, 0.775000, 0.068000
2.672000, 1.121000, 0.207000
0.000000, 0.000000, 0.000000
1.452000, 1.429000, 0.119000
1.433000, 0.533000, 0.034000
3.213000, 0.684000, 0.103000
3.234000, 1.642000, 0.124000
1.286000, 0.673000, 0.041000
0.423000, 0.534000, 0.043000
1.496000, 1.355000, 0.149000
0.000000, 0.000000, 0.000000
2.121000, 0.777000, 0.102000
0.000000, 0.000000, 0.000000
1.150000, 0.738000, 0.112000
1.266000, 0.622000, 0.112000
1.277000, 0.630000, 0.093000
2.024000, 0.830000, 0.146000
0.701000, 0.262000, 0.037000
1.392000, 0.555000, 0.053000
1.234000, 0.701000, 0.065000
1.501000, 0.434000, 0.065000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.839000, 0.133000, 0.028000
1.134000, 0.789000, 0.077000
0.635000, 0.330000, 0.035000
1.910000, 0.977000, 0.113000
2.352000, 0.563000, 0.085000
1.509000, 0.431000, 0.060000
0.544000, 0.402000, 0.054000
1.992000, 1.777000, 0.231000
0.489000, 0.457000, 0.054000
0.000000, 0.000000, 0.000000
0.695000, 0.263000, 0.042000
2.776000, 1.113000, 0.111000
1.346000, 0.582000, 0.072000
2.496000, 0.431000, 0.073000
1.929000, 1.922000, 0.149000
1.223000, 0.717000, 0.060000
2.024000, 0.885000, 0.091000
0.000000, 0.000000, 0.000000
1.228000, 0.675000, 0.097000
2.215000, 2.526000, 0.259000
0.381000, 0.541000, 0.078000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
2.153000, 0.741000, 0.106000
1.531000, 0.445000, 0.024000
0.000000, 0.000000, 0.000000
1.125000, 1.679000, 0.196000
1.849000, 1.016000, 0.135000
0.000000, 0.000000, 0.000000
3.193000, 1.620000, 0.187000
0.582000, 0.358000, 0.060000
3.137000, 1.659000, 0.204000
0.572000, 0.360000, 0.068000
1.948000, 0.940000, 0.112000
3.176000, 4.278000, 0.546000
1.035000, 0.828000, 0.137000
1.476000, 1.379000, 0.145000
1.255000, 0.653000, 0.092000
0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000
1.262000, 0.586000, 0.152000
1.710000, 1.999000, 0.291000
1.517000, 1.334000, 0.149000
0.000000, 0.000000, 0.000000
0.678000, 0.295000, 0.027000
1.276000, 0.589000, 0.135000
1.258000, 0.653000, 0.089000
0.450000, 0.523000, 0.027000
1.025000, 0.831000, 0.144000
0.000000, 0.000000, 0.000000
0.999000, 0.869000, 0.132000
2.775000, 1.091000, 0.134000
0.842000, 1.018000, 0.140000
1.442000, 0.492000, 0.066000
1.807000, 1.057000, 0.136000
2.099000, 1.662000, 0.239000
0.528000, 0.392000, 0.080000
3.013000, 1.708000, 0.279000
1.654000, 1.209000, 0.137000
0.895000, 0.968000, 0.137000
1.450000, 0.473000, 0.077000
0.821000, 1.040000, 0.139000
1.146000, 1.686000, 0.168000
1.950000, 0.895000, 0.155000
1.231000, 0.663000, 0.106000
1.809000, 1.041000, 0.150000
2.116000, 2.510000, 0.374000
0.000000, 0.000000, 0.000000
1.339000, 1.408000, 0.253000
0.516000, 0.435000, 0.049000
0.000000, 0.000000, 0.000000
2.498000, 1.312000, 0.190000
0.000000, 0.000000, 0.000000
1.027000, 0.830000, 0.143000
0.413000, 0.536000, 0.051000
0.610000, 0.328000, 0.062000
1.263000, 0.680000, 0.057000
2.338000, 1.481000, 0.181000
1.269000, 0.665000, 0.066000
0.000000, 0.000000, 0.000000
0.667000, 0.305000, 0.028000
0.563000, 0.403000, 0.034000
2.197000, 1.576000, 0.227000
2.224000, 0.655000, 0.121000
0.317000, 0.585000, 0.098000
1.154000, 0.755000, 0.091000
0.000000, 0.000000, 0.000000
1.390000, 0.527000, 0.083000
0.000000, 0.000000, 0.000000
1.559000, 2.149000, 0.292000
0.528000, 0.414000, 0.058000
0.531000, 0.412000, 0.057000
0.404000, 0.548000, 0.048000
2.099000, 1.693000, 0.208000
0.684000, 0.274000, 0.042000
2.345000, 1.442000, 0.213000
1.349000, 0.613000, 0.038000
0.000000, 0.000000, 0.000000
0.695000, 0.253000, 0.052000
2.160000, 0.742000, 0.098000
1.548000, 1.281000, 0.171000
1.633000, 1.240000, 0.127000
2.410000, 1.424000, 0.166000
1.189000, 0.719000, 0.092000
0.000000, 0.000000, 0.000000
1.580000, 1.258000, 0.162000
0.468000, 0.464000, 0.068000
0.888000, 0.984000, 0.128000
0.423000, 0.512000, 0.065000
0.000000, 0.000000, 0.000000
0.693000, 0.272000, 0.035000
1.434000, 0.497000, 0.069000
2.672000, 1.155000, 0.173000
1.014000, 0.866000, 0.120000
0.690000, 0.290000, 0.020000
0.667000, 0.287000, 0.046000
0.683000, 0.275000, 0.042000
0.661000, 0.291000, 0.048000
0.944000, 0.902000, 0.154000
1.009000, 0.876000, 0.115000
0.000000, 0.000000, 0.000000
1.373000, 0.535000, 0.092000
2.722000, 1.117000, 0.161000
0.000000, 0.000000, 0.000000
0.625000, 0.334000, 0.041000
0.000000, 0.000000, 0.000000
0.290000, 0.652000, 0.058000
1.982000, 1.740000, 0.278000
0.411000, 0.521000, 0.068000
0.693000, 0.259000, 0.048000
0.000000, 0.000000, 0.000000
1.669000, 1.180000, 0.151000
1.352000, 1.437000, 0.211000
1.085000, 0.738000, 0.177000
0.000000, 0.000000, 0.000000
0.473000, 0.434000, 0.093000
0.276000, 0.608000, 0.116000
1.832000, 0.947000, 0.221000
1.691000, 1.137000, 0.172000
1.323000, 1.441000, 0.236000
0.490000, 0.435000, 0.075000
1.235000, 2.409000, 0.356000
0.334000, 0.571000, 0.095000
1.752000, 1.047000, 0.201000
0.000000, 0.000000, 0.000000
0.414000, 0.518000, 0.068000
1.317000, 0.597000, 0.086000
0.420000, 0.496000, 0.084000
